feature,importance
29_0_23_lag_168,0.00012485031
27_1_27_lag_168,0.00012482822
15_0_12_rolling_6,0.00012466562
26_1_25_rolling_3,0.00012416912
12_0_20_rolling_3,0.00012415712
26_0_14_rolling_3,0.00012384418
27_1_5_rolling_3,0.00012348121
29_2_29_rolling_3,0.00012336847
8_0_12_rolling_3,0.00012322803
14_0_13_rolling_3,0.00012304817
7_1_17_rolling_3,0.00012298423
1_2_27_lag_12,0.00012296315
3_2_22_rolling_3,0.0001228708
16_2_3_rolling_24,0.00012253279
8_1_23_lag_24,0.00012225349
4_0_31_rolling_3,0.00012194779
25_1_10_rolling_3,0.000121731784
11_1_14_lag_12,0.000121677724
15_1_16_rolling_12,0.000121221914
29_1_0_lag_168,0.00012121837
16_1_3_rolling_3,0.00012117491
18_1_19_rolling_3,0.00012108303
0_2_1_rolling_6,0.00012034126
11_0_12_rolling_12,0.0001202502
25_0_29_lag_12,0.00012008188
24_1_0_lag_168,0.000119889635
14_1_14_rolling_std_24,0.00011988236
0_2_11_lag_168,0.00011949557
22_1_20_rolling_6,0.00011944234
1_2_13_rolling_6,0.000119308286
12_1_13_lag_1,0.000119146105
15_0_20_lag_1,0.00011912259
9_1_15_rolling_std_24,0.000119021686
18_2_24_lag_168,0.00011897477
14_1_14_rolling_3,0.00011883405
3_1_22_lag_6,0.00011875772
11_0_19_rolling_std_6,0.000118753036
18_1_28_rolling_12,0.00011835867
11_2_18_rolling_3,0.00011822817
28_0_5_rolling_12,0.000118225405
15_1_21_rolling_3,0.000118218064
27_1_31_lag_168,0.000117877076
4_0_21_lag_12,0.000117765776
15_2_18_lag_24,0.00011717727
22_2_28_rolling_std_6,0.00011703611
12_0_18_rolling_3,0.00011672361
19_1_13_rolling_12,0.00011658631
7_2_21_rolling_6,0.00011653237
26_0_8_rolling_std_6,0.00011644331
4_0_5_rolling_3,0.000116229545
11_0_23_lag_168,0.0001159411
8_1_14_lag_1,0.00011591928
8_2_9_rolling_3,0.000115846924
14_0_14_rolling_6,0.00011579954
0_1_14_rolling_3,0.00011509143
1_1_23_rolling_3,0.0001150803
6_0_27_rolling_std_24,0.00011506817
29_1_6_lag_168,0.000114771385
2_0_12_rolling_3,0.000114753115
25_2_4_lag_6,0.000114578055
16_1_8_lag_1,0.000114444876
8_0_12_rolling_12,0.00011442738
1_0_14_lag_168,0.000114349525
18_1_20_lag_1,0.00011409189
27_0_0_rolling_24,0.00011408723
20_2_22_rolling_12,0.000113576985
11_2_5_lag_24,0.0001132115
9_0_22_rolling_3,0.00011302088
0_0_9_rolling_6,0.00011288112
22_0_18_rolling_3,0.00011282551
29_2_4_lag_168,0.00011280706
20_0_10_rolling_12,0.00011269443
20_0_1_rolling_3,0.000112546106
17_0_28_rolling_std_24,0.000112281945
1_2_5_lag_168,0.00011218641
19_2_9_rolling_3,0.00011198523
24_2_23_lag_168,0.00011187409
7_1_18_rolling_std_6,0.00011179157
22_0_15_lag_168,0.00011154398
2_2_16_rolling_6,0.000111344285
12_0_22_rolling_3,0.00011133785
5_0_6_rolling_std_6,0.00011131971
4_2_23_rolling_24,0.00011092698
21_2_20_rolling_3,0.0001108889
9_0_25_rolling_24,0.000110879126
14_2_6_lag_12,0.000110838155
12_1_31_lag_168,0.00011081316
25_2_3_rolling_std_6,0.00011076932
11_2_13_rolling_3,0.000110374305
26_1_5_rolling_std_24,0.000110340865
8_1_24_rolling_std_6,0.00010988933
0_0_18_rolling_3,0.00010936686
5_0_10_rolling_12,0.00010883623
18_2_8_lag_24,0.00010871625
14_2_7_lag_1,0.000108411354
14_1_29_lag_1,0.00010838252
3_2_27_lag_24,0.00010838178
21_0_28_rolling_std_6,0.0001082157
12_0_14_rolling_3,0.00010785162
25_1_12_rolling_3,0.00010769513
22_1_10_lag_1,0.00010767874
28_1_16_lag_24,0.000107053886
12_2_29_rolling_6,0.00010677963
0_2_25_lag_168,0.000106732994
8_0_9_rolling_6,0.00010657936
21_1_20_rolling_3,0.00010621235
20_1_25_lag_24,0.000106201456
16_1_18_rolling_std_24,0.00010616618
6_2_17_rolling_std_24,0.000106030115
7_1_7_lag_24,0.00010584776
19_1_7_rolling_6,0.00010572245
29_2_7_lag_1,0.00010561611
13_2_29_rolling_std_6,0.000105612875
2_0_14_lag_6,0.00010540933
4_0_23_lag_24,0.000105332605
2_0_1_rolling_3,0.00010527481
26_2_15_lag_168,0.0001052745
4_0_17_lag_24,0.00010503169
28_2_10_rolling_std_6,0.00010499123
13_0_10_rolling_3,0.00010478506
4_1_8_lag_12,0.00010475743
18_1_12_rolling_3,0.0001046921
12_2_4_rolling_12,0.00010458214
4_0_8_rolling_std_24,0.00010456581
4_2_1_lag_6,0.00010442509
9_0_21_rolling_3,0.000104251354
0_1_4_lag_6,0.000104206934
0_1_15_rolling_3,0.00010404393
6_2_25_rolling_std_6,0.00010393558
21_0_7_rolling_std_6,0.00010392683
19_2_10_rolling_3,0.00010381974
25_1_8_rolling_12,0.00010363835
7_0_0_lag_168,0.000103398146
7_2_18_rolling_3,0.000103195736
4_1_0_rolling_6,0.00010317033
0_1_19_rolling_std_24,0.000103122424
26_1_31_rolling_std_6,0.00010301931
29_2_23_lag_1,0.000102860824
13_2_16_lag_168,0.00010245039
21_2_1_lag_12,0.00010240204
18_2_19_rolling_std_24,0.00010229081
20_2_4_rolling_6,0.000102248734
8_1_21_rolling_3,0.00010177336
11_2_4_lag_168,0.00010139048
hour_cos,0.0001013223
26_0_12_rolling_std_24,0.00010130436
7_2_12_rolling_3,0.00010120641
16_2_2_lag_6,0.000101179605
26_2_5_lag_1,0.00010109459
15_0_15_rolling_3,0.00010095592
4_0_13_rolling_12,0.00010082923
22_2_10_rolling_3,0.000100753074
7_1_23_lag_6,0.00010059979
10_0_10_rolling_12,0.00010052943
27_2_29_rolling_24,0.00010052187
17_2_6_rolling_6,0.000100319245
25_0_12_rolling_12,0.00010025191
13_0_0_lag_12,0.000100190664
2_1_23_rolling_24,9.999201e-05
16_1_12_rolling_3,9.995593e-05
0_0_4_lag_6,9.993559e-05
19_2_18_rolling_3,9.9886194e-05
27_1_29_rolling_24,9.982204e-05
3_1_4_rolling_12,9.958809e-05
15_0_5_lag_12,9.944961e-05
4_2_13_rolling_3,9.9224635e-05
19_1_8_rolling_24,9.9216e-05
14_0_10_rolling_3,9.919931e-05
12_2_3_rolling_3,9.8875236e-05
19_2_13_rolling_3,9.8767276e-05
17_0_3_lag_1,9.871354e-05
25_2_19_rolling_6,9.870054e-05
2_1_10_rolling_12,9.8676195e-05
18_1_19_lag_168,9.860664e-05
9_0_20_rolling_3,9.857263e-05
26_1_30_lag_6,9.852619e-05
22_1_10_rolling_std_6,9.850716e-05
0_2_14_rolling_3,9.76079e-05
1_2_24_lag_6,9.753993e-05
29_0_4_rolling_12,9.736078e-05
23_0_24_lag_6,9.726973e-05
20_2_11_rolling_3,9.718955e-05
4_2_10_lag_24,9.704145e-05
17_2_20_rolling_3,9.7001604e-05
23_1_15_lag_1,9.668233e-05
22_2_0_rolling_3,9.6653755e-05
2_2_7_rolling_3,9.665103e-05
4_0_6_rolling_3,9.635499e-05
7_1_21_rolling_3,9.594345e-05
25_2_11_rolling_3,9.590502e-05
13_2_30_rolling_std_24,9.568318e-05
14_1_2_lag_168,9.567256e-05
21_2_22_lag_1,9.5671094e-05
3_1_18_lag_1,9.501564e-05
15_0_19_lag_168,9.4803676e-05
5_1_3_lag_168,9.477092e-05
21_2_14_rolling_6,9.4725445e-05
12_0_19_rolling_3,9.461703e-05
16_0_15_rolling_3,9.44525e-05
28_0_3_lag_12,9.4389085e-05
10_2_27_lag_168,9.419057e-05
4_1_19_lag_6,9.417795e-05
24_0_8_lag_12,9.394611e-05
14_0_9_rolling_24,9.3941024e-05
28_2_5_rolling_24,9.3936345e-05
10_0_30_rolling_std_24,9.3396746e-05
7_1_27_lag_168,9.325186e-05
24_0_17_rolling_3,9.320439e-05
11_0_4_rolling_12,9.3104834e-05
7_0_21_rolling_std_24,9.28898e-05
10_2_14_lag_24,9.2847964e-05
6_0_28_rolling_12,9.2737675e-05
11_0_23_rolling_3,9.271797e-05
6_2_10_rolling_24,9.271247e-05
21_0_9_lag_168,9.269787e-05
26_2_3_rolling_std_6,9.264505e-05
12_2_27_lag_168,9.2635906e-05
28_2_26_rolling_3,9.2595896e-05
26_0_26_rolling_24,9.257995e-05
11_0_19_rolling_3,9.249113e-05
7_1_22_lag_168,9.2383205e-05
9_1_11_rolling_12,9.2330054e-05
17_2_5_lag_168,9.223204e-05
2_0_25_rolling_6,9.213151e-05
16_2_3_rolling_6,9.1994545e-05
16_1_31_lag_168,9.1972484e-05
4_2_20_lag_6,9.182943e-05
8_1_13_lag_6,9.1629365e-05
5_0_28_lag_12,9.131331e-05
2_2_8_rolling_24,9.1229536e-05
27_1_12_rolling_6,9.115551e-05
18_2_9_lag_6,9.1097994e-05
4_2_19_rolling_3,9.098433e-05
16_0_12_lag_6,9.0801936e-05
29_0_5_lag_12,9.0742215e-05
1_0_31_lag_168,9.060424e-05
26_2_9_lag_6,9.059309e-05
16_1_2_rolling_6,9.045326e-05
1_1_25_lag_12,9.0367306e-05
11_2_11_rolling_3,9.031575e-05
19_1_1_rolling_3,9.030466e-05
9_2_9_lag_1,9.029713e-05
21_2_10_rolling_3,9.0165835e-05
12_0_20_lag_168,9.013427e-05
21_0_22_rolling_3,8.9976034e-05
15_2_26_lag_1,8.980057e-05
3_1_26_rolling_3,8.962909e-05
23_1_30_lag_12,8.9564826e-05
1_2_1_rolling_12,8.945859e-05
25_1_14_rolling_12,8.9445566e-05
27_2_11_rolling_3,8.943065e-05
10_1_26_rolling_24,8.937722e-05
1_2_19_rolling_std_6,8.9361776e-05
0_1_14_rolling_6,8.933814e-05
14_2_17_lag_24,8.9206835e-05
3_2_5_lag_24,8.91222e-05
23_0_20_lag_168,8.900763e-05
15_0_20_rolling_6,8.87519e-05
10_0_9_lag_24,8.863247e-05
0_0_7_lag_1,8.861584e-05
11_0_19_rolling_12,8.8535126e-05
19_2_18_lag_24,8.843939e-05
3_1_26_lag_168,8.828894e-05
2_2_3_rolling_3,8.8224e-05
20_2_9_lag_1,8.8176595e-05
25_2_8_lag_12,8.807458e-05
28_0_14_rolling_3,8.8047374e-05
0_0_6_rolling_std_6,8.77905e-05
8_0_30_lag_168,8.761948e-05
12_0_7_rolling_24,8.756849e-05
25_1_9_rolling_3,8.7494285e-05
9_2_29_lag_168,8.744864e-05
7_1_6_rolling_std_24,8.7310415e-05
8_2_10_rolling_3,8.7207576e-05
6_0_14_rolling_std_24,8.706502e-05
0_2_14_rolling_std_6,8.701154e-05
28_0_14_lag_168,8.6905224e-05
23_2_5_rolling_std_6,8.690515e-05
12_0_23_rolling_3,8.6833825e-05
7_1_10_rolling_std_24,8.6821135e-05
13_2_25_lag_1,8.678355e-05
19_2_6_rolling_std_6,8.67703e-05
18_2_18_rolling_std_6,8.668727e-05
28_2_12_rolling_3,8.667786e-05
25_2_3_rolling_12,8.652314e-05
5_1_30_lag_24,8.6373955e-05
15_1_4_lag_168,8.62884e-05
11_0_0_lag_12,8.6197615e-05
2_0_25_rolling_24,8.612122e-05
14_1_0_rolling_6,8.607667e-05
11_0_2_rolling_12,8.603146e-05
0_2_25_rolling_std_6,8.595639e-05
9_2_3_rolling_3,8.5841784e-05
14_2_19_rolling_24,8.583389e-05
9_1_14_rolling_6,8.575759e-05
28_2_9_lag_1,8.562941e-05
14_1_15_rolling_3,8.527057e-05
14_2_17_lag_6,8.526997e-05
24_2_9_rolling_6,8.5167405e-05
10_1_29_rolling_6,8.5001375e-05
14_1_29_rolling_std_24,8.496662e-05
13_1_21_lag_168,8.4898806e-05
7_0_18_rolling_std_24,8.469925e-05
0_0_2_lag_24,8.435597e-05
21_2_4_rolling_6,8.434976e-05
10_1_3_rolling_24,8.4337815e-05
19_2_21_rolling_6,8.381321e-05
22_2_14_rolling_3,8.379487e-05
19_2_17_rolling_6,8.369697e-05
28_2_1_rolling_3,8.366692e-05
9_0_15_rolling_6,8.3452556e-05
17_0_18_rolling_3,8.343482e-05
4_2_25_lag_24,8.3427236e-05
17_2_8_rolling_std_6,8.3369836e-05
25_2_12_rolling_6,8.334116e-05
29_1_25_lag_1,8.329645e-05
25_1_1_rolling_3,8.323931e-05
18_0_6_rolling_3,8.287069e-05
22_2_1_rolling_std_6,8.285351e-05
21_2_14_lag_12,8.2847204e-05
22_0_15_rolling_std_6,8.2802624e-05
8_1_26_lag_24,8.267951e-05
3_2_15_rolling_3,8.2602026e-05
2_2_1_rolling_3,8.257949e-05
15_1_22_rolling_12,8.254811e-05
16_1_10_rolling_3,8.25317e-05
11_1_21_rolling_6,8.251737e-05
4_1_25_lag_1,8.2278435e-05
6_0_27_lag_1,8.215837e-05
12_0_5_lag_6,8.213677e-05
2_2_22_lag_6,8.2079496e-05
10_0_8_rolling_6,8.198328e-05
26_2_2_rolling_6,8.194911e-05
25_2_22_rolling_3,8.1885344e-05
15_0_15_rolling_std_6,8.186606e-05
24_0_1_lag_12,8.183593e-05
14_1_29_rolling_6,8.157888e-05
2_1_28_rolling_6,8.126084e-05
22_0_10_rolling_3,8.116996e-05
8_1_13_rolling_3,8.114615e-05
0_0_4_rolling_24,8.111684e-05
2_0_11_rolling_3,8.110241e-05
7_0_20_rolling_std_6,8.104568e-05
4_1_20_lag_24,8.092969e-05
19_2_11_rolling_3,8.0761245e-05
6_0_10_rolling_12,8.058771e-05
5_2_7_lag_6,8.0515005e-05
23_2_26_lag_6,8.036639e-05
14_1_13_rolling_3,8.0361395e-05
2_2_4_rolling_3,8.0333106e-05
1_1_26_rolling_std_6,8.0237565e-05
22_0_9_lag_24,7.994048e-05
27_0_16_lag_1,7.991133e-05
29_2_18_lag_168,7.966838e-05
4_1_28_lag_24,7.9551224e-05
29_2_25_lag_168,7.942411e-05
13_0_21_lag_12,7.9365316e-05
25_1_28_rolling_12,7.906387e-05
18_0_19_rolling_3,7.899972e-05
0_2_6_rolling_3,7.888593e-05
14_0_13_rolling_6,7.868358e-05
9_0_17_rolling_24,7.865357e-05
2_1_11_rolling_3,7.8580546e-05
22_0_8_rolling_3,7.855151e-05
2_1_30_lag_12,7.8510624e-05
19_2_22_rolling_std_6,7.849731e-05
17_1_30_rolling_12,7.827442e-05
13_1_16_rolling_std_24,7.817937e-05
15_2_15_rolling_12,7.815615e-05
4_0_18_rolling_std_6,7.8143246e-05
15_0_14_rolling_3,7.812931e-05
2_2_20_lag_12,7.807197e-05
16_1_3_lag_168,7.807011e-05
26_1_22_lag_24,7.801594e-05
7_2_11_rolling_3,7.7899436e-05
16_0_4_lag_12,7.780091e-05
20_0_7_lag_1,7.758649e-05
5_0_25_rolling_3,7.758271e-05
1_2_26_lag_12,7.754429e-05
2_0_7_lag_24,7.743573e-05
24_1_15_rolling_12,7.743509e-05
19_2_6_rolling_std_24,7.740981e-05
22_2_5_rolling_24,7.73954e-05
7_2_25_rolling_3,7.7375e-05
28_2_1_rolling_24,7.7374614e-05
29_2_16_rolling_6,7.7306126e-05
9_1_11_rolling_3,7.7302764e-05
20_0_26_rolling_3,7.717621e-05
9_0_0_lag_168,7.71679e-05
13_0_0_lag_168,7.698511e-05
19_2_10_lag_168,7.6963755e-05
1_0_14_rolling_6,7.692866e-05
2_1_22_rolling_6,7.686742e-05
20_0_29_rolling_3,7.6777265e-05
11_1_16_rolling_12,7.676947e-05
27_2_19_rolling_std_6,7.664383e-05
4_1_6_rolling_12,7.6579905e-05
14_0_22_rolling_3,7.6245335e-05
3_1_12_rolling_24,7.609325e-05
14_2_1_rolling_3,7.604367e-05
18_2_11_rolling_3,7.6039934e-05
8_0_12_rolling_24,7.568848e-05
3_1_0_rolling_12,7.557504e-05
13_1_27_lag_168,7.5558615e-05
9_0_17_rolling_12,7.536267e-05
5_0_16_rolling_12,7.5343945e-05
13_1_19_lag_6,7.529338e-05
23_2_16_lag_12,7.525095e-05
12_1_5_rolling_3,7.5206764e-05
28_0_10_rolling_3,7.517099e-05
25_2_6_rolling_3,7.5169744e-05
25_0_4_rolling_std_24,7.513826e-05
12_0_11_rolling_3,7.5108626e-05
1_1_27_rolling_6,7.5065116e-05
3_0_1_rolling_std_6,7.488425e-05
2_2_20_rolling_3,7.481388e-05
27_1_20_lag_1,7.4615375e-05
23_1_20_rolling_24,7.435311e-05
19_2_2_rolling_std_6,7.4231975e-05
27_2_11_lag_12,7.418605e-05
9_1_14_rolling_std_6,7.414496e-05
5_1_14_lag_1,7.412867e-05
18_2_15_lag_168,7.406649e-05
26_2_12_rolling_std_24,7.40078e-05
28_0_14_rolling_6,7.398362e-05
14_2_7_rolling_12,7.393295e-05
12_2_12_rolling_3,7.386749e-05
9_1_10_rolling_3,7.3816096e-05
12_2_5_rolling_3,7.3809926e-05
18_2_27_rolling_std_6,7.3780844e-05
3_2_17_lag_1,7.3706506e-05
3_1_21_lag_12,7.3566334e-05
16_1_27_rolling_std_6,7.344005e-05
20_0_18_rolling_3,7.343822e-05
9_0_13_rolling_3,7.333649e-05
4_2_28_rolling_6,7.3195355e-05
29_0_31_rolling_std_24,7.3175055e-05
15_2_18_rolling_3,7.317293e-05
17_1_29_lag_24,7.308166e-05
28_2_10_lag_12,7.307304e-05
2_1_7_rolling_3,7.302288e-05
12_0_10_lag_1,7.277198e-05
21_2_11_rolling_3,7.271538e-05
29_1_14_lag_12,7.270625e-05
2_1_20_rolling_12,7.263437e-05
24_2_16_rolling_std_24,7.254883e-05
26_0_5_rolling_6,7.248238e-05
14_1_0_lag_1,7.239705e-05
22_1_10_rolling_6,7.237099e-05
21_0_5_rolling_3,7.2303126e-05
4_1_29_lag_12,7.220273e-05
25_0_5_rolling_std_6,7.217141e-05
6_2_4_lag_168,7.201954e-05
14_0_20_rolling_3,7.197175e-05
16_1_13_rolling_6,7.185907e-05
19_1_3_rolling_3,7.182207e-05
28_0_8_lag_168,7.168707e-05
13_0_19_rolling_std_24,7.167636e-05
25_1_20_lag_1,7.1658054e-05
29_2_9_lag_168,7.152932e-05
7_1_19_rolling_3,7.1376075e-05
11_2_1_lag_168,7.1326096e-05
5_0_0_rolling_std_6,7.126388e-05
13_0_6_rolling_6,7.1230636e-05
11_0_27_rolling_12,7.1209724e-05
26_2_2_lag_24,7.1177055e-05
29_1_3_rolling_3,7.106604e-05
22_2_14_lag_6,7.098368e-05
11_2_0_lag_6,7.085339e-05
11_2_2_rolling_6,7.0839385e-05
15_2_31_rolling_24,7.0793074e-05
19_1_21_lag_168,7.0783055e-05
0_2_13_lag_6,7.075663e-05
4_2_12_rolling_3,7.075106e-05
19_1_23_lag_12,7.072541e-05
4_0_7_rolling_3,7.0695154e-05
3_2_7_lag_1,7.062029e-05
7_2_4_lag_12,7.057146e-05
18_0_7_rolling_12,7.050859e-05
12_0_9_rolling_6,7.045309e-05
21_2_15_rolling_std_6,7.01573e-05
9_1_7_rolling_3,7.012643e-05
23_1_26_lag_6,7.0107715e-05
1_1_16_rolling_24,7.008784e-05
28_0_2_rolling_3,7.007067e-05
13_0_24_rolling_std_6,6.980054e-05
3_0_21_rolling_3,6.9723086e-05
0_2_13_rolling_3,6.9689784e-05
3_2_27_lag_12,6.962663e-05
19_0_10_lag_24,6.9583446e-05
20_0_20_rolling_3,6.958136e-05
16_2_3_lag_168,6.9565125e-05
22_1_24_lag_1,6.947309e-05
5_1_3_lag_24,6.931501e-05
2_1_16_rolling_24,6.9216876e-05
27_1_31_rolling_6,6.9207745e-05
20_2_6_rolling_24,6.909872e-05
8_2_7_lag_168,6.907803e-05
4_0_11_lag_24,6.904079e-05
0_0_12_rolling_3,6.895901e-05
21_2_25_lag_168,6.8891204e-05
6_0_27_rolling_12,6.879275e-05
19_0_30_lag_168,6.876937e-05
27_1_8_rolling_std_6,6.87512e-05
23_1_7_lag_24,6.826531e-05
18_0_13_rolling_3,6.806668e-05
4_1_18_rolling_12,6.8001646e-05
9_0_26_lag_24,6.797922e-05
25_0_13_rolling_3,6.7932124e-05
21_2_7_rolling_6,6.786149e-05
12_0_8_rolling_6,6.781389e-05
8_2_13_lag_12,6.774135e-05
8_2_24_rolling_12,6.7628e-05
23_0_28_rolling_3,6.7360495e-05
19_2_20_rolling_3,6.72991e-05
4_2_19_lag_168,6.724643e-05
27_2_18_rolling_3,6.723579e-05
22_0_9_rolling_6,6.72146e-05
22_1_6_lag_6,6.717832e-05
25_0_6_lag_168,6.714367e-05
17_1_25_rolling_std_6,6.712048e-05
14_0_10_rolling_6,6.709701e-05
6_0_24_lag_12,6.699625e-05
11_2_1_rolling_3,6.694598e-05
19_2_22_lag_24,6.689424e-05
20_2_11_lag_168,6.685163e-05
9_0_10_rolling_6,6.681696e-05
14_2_25_rolling_3,6.680721e-05
4_2_6_rolling_12,6.666972e-05
22_1_13_lag_24,6.665053e-05
14_2_2_rolling_3,6.66419e-05
29_2_15_lag_1,6.659706e-05
29_0_9_lag_24,6.650623e-05
8_1_1_lag_168,6.650029e-05
7_1_25_lag_24,6.644203e-05
29_1_26_rolling_12,6.637534e-05
18_2_8_rolling_3,6.6359964e-05
23_2_0_lag_24,6.631081e-05
3_0_8_rolling_12,6.627011e-05
7_0_8_lag_6,6.622343e-05
26_1_7_rolling_24,6.6084656e-05
15_1_1_lag_24,6.605552e-05
13_1_21_rolling_12,6.5752705e-05
18_0_6_rolling_6,6.573642e-05
29_1_4_rolling_3,6.565693e-05
14_0_2_rolling_24,6.5626744e-05
29_1_18_lag_168,6.5567474e-05
18_1_20_rolling_std_6,6.5534616e-05
29_2_1_rolling_6,6.549427e-05
29_0_29_rolling_3,6.546418e-05
26_0_29_lag_12,6.539604e-05
24_1_19_rolling_12,6.533837e-05
26_2_29_lag_6,6.5241795e-05
20_0_6_rolling_3,6.519016e-05
2_1_11_lag_168,6.5139146e-05
26_1_11_rolling_3,6.507703e-05
2_2_16_lag_6,6.507446e-05
21_2_24_lag_6,6.506512e-05
0_2_6_lag_12,6.503798e-05
23_2_16_lag_1,6.4980806e-05
16_0_19_rolling_3,6.493816e-05
17_2_28_rolling_12,6.484924e-05
19_0_11_rolling_3,6.484036e-05
23_1_0_lag_168,6.482019e-05
19_2_10_rolling_std_24,6.476698e-05
18_1_10_rolling_3,6.464009e-05
11_0_9_lag_168,6.462351e-05
27_2_8_lag_24,6.440632e-05
26_1_21_rolling_3,6.4384425e-05
27_1_9_lag_1,6.432574e-05
17_2_27_lag_24,6.430423e-05
12_1_18_rolling_12,6.427334e-05
8_2_30_lag_168,6.427045e-05
29_0_25_rolling_3,6.3994805e-05
17_2_21_lag_24,6.399404e-05
0_0_19_rolling_3,6.399148e-05
21_2_19_rolling_3,6.3989784e-05
27_2_11_rolling_6,6.3966945e-05
21_0_12_rolling_6,6.372601e-05
26_0_23_lag_168,6.3709565e-05
21_0_29_rolling_6,6.370424e-05
9_2_25_rolling_3,6.3701904e-05
17_0_1_lag_6,6.3577914e-05
4_1_5_lag_6,6.3502244e-05
27_1_2_rolling_12,6.343154e-05
20_2_9_rolling_24,6.330013e-05
3_2_10_lag_1,6.328683e-05
24_2_31_lag_6,6.327483e-05
10_0_13_lag_6,6.321667e-05
2_2_9_rolling_3,6.317067e-05
27_1_18_lag_6,6.3013686e-05
22_1_15_rolling_12,6.294518e-05
16_1_25_lag_6,6.2914085e-05
4_1_0_rolling_3,6.289386e-05
13_0_2_lag_168,6.275447e-05
3_1_21_lag_168,6.271528e-05
17_1_15_lag_6,6.26305e-05
2_1_15_rolling_6,6.2630446e-05
19_0_13_lag_6,6.26069e-05
20_0_19_rolling_3,6.256643e-05
26_2_26_rolling_6,6.253348e-05
26_1_7_rolling_6,6.227727e-05
is_night,6.226196e-05
9_1_16_rolling_3,6.217986e-05
15_1_6_rolling_6,6.217357e-05
29_0_1_rolling_12,6.2139596e-05
5_0_4_lag_6,6.2084e-05
16_2_13_lag_12,6.206986e-05
22_1_16_rolling_3,6.202503e-05
26_0_27_rolling_6,6.197672e-05
18_0_1_rolling_12,6.195201e-05
18_2_16_rolling_6,6.188848e-05
26_0_22_lag_12,6.1875915e-05
4_0_13_lag_6,6.1873776e-05
28_0_6_rolling_3,6.172323e-05
24_2_20_lag_6,6.17057e-05
2_2_8_rolling_6,6.167881e-05
9_2_17_lag_1,6.1615574e-05
7_1_15_rolling_std_6,6.1418395e-05
16_0_14_rolling_3,6.137539e-05
29_0_19_rolling_3,6.13579e-05
27_0_23_rolling_std_24,6.126374e-05
21_2_14_rolling_std_6,6.106963e-05
6_1_26_rolling_24,6.088014e-05
25_0_9_rolling_6,6.0789935e-05
19_0_5_lag_24,6.066114e-05
20_1_29_lag_6,6.0575567e-05
4_0_12_rolling_3,6.051972e-05
8_0_21_rolling_std_6,6.047024e-05
24_1_9_rolling_6,6.0286664e-05
19_0_31_rolling_24,6.0210245e-05
17_2_3_lag_1,6.0051792e-05
28_0_23_rolling_6,6.0038285e-05
3_1_29_lag_168,5.990983e-05
29_0_3_rolling_24,5.9809852e-05
20_1_13_rolling_3,5.98054e-05
25_2_8_rolling_std_24,5.9803584e-05
16_0_4_rolling_12,5.9762202e-05
0_2_21_rolling_6,5.974926e-05
21_1_17_lag_24,5.9708564e-05
17_0_24_rolling_std_24,5.960684e-05
18_2_4_rolling_3,5.956432e-05
26_0_10_rolling_std_24,5.9491213e-05
20_0_2_rolling_3,5.945394e-05
2_0_5_lag_168,5.932328e-05
25_2_17_rolling_3,5.9269245e-05
9_0_19_rolling_6,5.926154e-05
10_2_1_lag_168,5.9214544e-05
12_1_14_rolling_12,5.9129165e-05
6_1_23_rolling_12,5.8992413e-05
25_1_16_rolling_3,5.899004e-05
22_1_25_lag_12,5.8985013e-05
0_2_13_lag_168,5.8954483e-05
19_2_11_rolling_12,5.8864774e-05
25_2_30_rolling_3,5.8837948e-05
4_2_18_rolling_6,5.8825397e-05
26_2_22_lag_12,5.878219e-05
13_1_13_rolling_24,5.872714e-05
18_1_5_rolling_12,5.8660688e-05
10_0_12_lag_24,5.864968e-05
4_2_18_rolling_std_6,5.860101e-05
18_1_21_lag_168,5.8389334e-05
17_1_16_rolling_std_6,5.8284717e-05
8_2_3_lag_1,5.826354e-05
9_0_2_lag_1,5.8227895e-05
2_2_2_rolling_6,5.8127105e-05
8_2_8_rolling_3,5.8089696e-05
0_1_26_lag_24,5.8044563e-05
18_2_14_rolling_3,5.7996258e-05
26_1_8_lag_168,5.793144e-05
10_1_28_lag_6,5.7930687e-05
24_2_7_rolling_std_24,5.791354e-05
26_1_21_rolling_6,5.7888436e-05
14_0_27_rolling_12,5.783003e-05
27_1_14_lag_1,5.7540776e-05
25_2_18_rolling_3,5.752265e-05
8_0_1_lag_24,5.746566e-05
1_1_9_rolling_6,5.7448e-05
8_1_6_rolling_std_24,5.7436504e-05
21_0_24_lag_1,5.7407888e-05
is_peak_hour,5.7303518e-05
20_0_11_rolling_std_6,5.7299272e-05
16_2_9_rolling_3,5.7273654e-05
17_0_21_rolling_std_24,5.7231282e-05
29_1_11_rolling_3,5.7097437e-05
4_0_29_rolling_3,5.70352e-05
4_2_10_rolling_3,5.697521e-05
9_2_27_rolling_3,5.6923494e-05
5_1_8_lag_168,5.687526e-05
13_0_4_rolling_12,5.6827677e-05
15_1_10_rolling_3,5.6684676e-05
22_1_2_rolling_3,5.6664845e-05
16_1_26_lag_168,5.666454e-05
27_1_10_rolling_3,5.6464352e-05
28_0_25_rolling_std_24,5.6406236e-05
22_1_27_rolling_12,5.6304783e-05
14_0_22_rolling_12,5.6281366e-05
25_1_21_rolling_3,5.6197438e-05
15_2_10_rolling_3,5.6069453e-05
15_1_1_rolling_12,5.5959903e-05
20_0_31_lag_1,5.5889806e-05
9_0_29_lag_168,5.5795605e-05
27_1_5_rolling_std_6,5.569188e-05
